text,field,word,frequency,relative_frequency
odyssey,sea_and_travel,island,83,1.5631473878488833
odyssey,sea_and_travel,ocean,8,0.15066480846736224
odyssey,sea_and_travel,water,113,2.128140419601492
odyssey,sea_and_travel,beach,13,0.24483031375946365
odyssey,sea_and_travel,port,4,0.07533240423368112
odyssey,sea_and_travel,mast,23,0.43316132434366644
odyssey,sea_and_travel,oar,7,0.13183170740894196
odyssey,sea_and_travel,row,11,0.20716411164262308
odyssey,sea_and_travel,anchor,1,0.01883310105842028
odyssey,sea_and_travel,tide,1,0.01883310105842028
odyssey,sea_and_travel,coast,12,0.22599721270104337
odyssey,sea_and_travel,voyage,35,0.6591585370447097
odyssey,sea_and_travel,travel,6,0.11299860635052168
odyssey,sea_and_travel,vessel,15,0.2824965158763042
odyssey,sea_and_travel,captain,5,0.0941655052921014
odyssey,sea_and_travel,sailor,1,0.01883310105842028
odyssey,sea_and_travel,fleet,14,0.2636634148178839
odyssey,sea_and_travel,raft,22,0.41432822328524616
odyssey,sea_and_travel,deck,6,0.11299860635052168
odyssey,sea_and_travel,rigging,1,0.01883310105842028
odyssey,sea_and_travel,current,4,0.07533240423368112
odyssey,sea_and_travel,brine,5,0.0941655052921014
odyssey,sea_and_travel,foam,2,0.03766620211684056
odyssey,sea_and_travel,stern,8,0.15066480846736224
odyssey,sea_and_travel,prow,1,0.01883310105842028
odyssey,sea_and_travel,ebb,2,0.03766620211684056
odyssey,sea_and_travel,flow,3,0.05649930317526084
odyssey,religion_and_myth,god,82,1.544314286790463
odyssey,religion_and_myth,gods,178,3.3522919883988096
odyssey,religion_and_myth,altar,7,0.13183170740894196
odyssey,religion_and_myth,sacrifice,25,0.47082752646050696
odyssey,religion_and_myth,prayer,15,0.2824965158763042
odyssey,religion_and_myth,temple,3,0.05649930317526084
odyssey,religion_and_myth,priest,4,0.07533240423368112
odyssey,religion_and_myth,holy,4,0.07533240423368112
odyssey,religion_and_myth,divine,9,0.16949790952578253
odyssey,religion_and_myth,goddess,52,0.9793212550378546
odyssey,religion_and_myth,heaven,160,3.0132961693472446
odyssey,religion_and_myth,hell,2,0.03766620211684056
odyssey,religion_and_myth,spirit,3,0.05649930317526084
odyssey,religion_and_myth,soul,5,0.0941655052921014
odyssey,religion_and_myth,fate,14,0.2636634148178839
odyssey,religion_and_myth,oracle,1,0.01883310105842028
odyssey,religion_and_myth,blessing,1,0.01883310105842028
odyssey,religion_and_myth,immortal,33,0.6214923349278693
odyssey,religion_and_myth,mortal,17,0.3201627179931447
odyssey,religion_and_myth,sin,2,0.03766620211684056
odyssey,religion_and_myth,ghost,24,0.45199442540208673
odyssey,religion_and_myth,omen,7,0.13183170740894196
odyssey,religion_and_myth,offering,9,0.16949790952578253
odyssey,religion_and_myth,sacred,4,0.07533240423368112
odyssey,religion_and_myth,hades,30,0.5649930317526084
odyssey,religion_and_myth,devil,2,0.03766620211684056
odyssey,religion_and_myth,prophet,9,0.16949790952578253
odyssey,language_and_education,master,38,0.7156578402199706
odyssey,language_and_education,library,1,0.01883310105842028
odyssey,language_and_education,book,32,0.602659233869449
odyssey,language_and_education,read,5,0.0941655052921014
odyssey,language_and_education,write,1,0.01883310105842028
odyssey,language_and_education,official,3,0.05649930317526084
odyssey,language_and_education,office,1,0.01883310105842028
odyssey,language_and_education,paper,1,0.01883310105842028
odyssey,language_and_education,greek,50,0.9416550529210139
odyssey,language_and_education,author,3,0.05649930317526084
ulysses,alcohol_and_banquets,wine,33,0.23593336669764783
ulysses,alcohol_and_banquets,beer,11,0.07864445556588259
ulysses,alcohol_and_banquets,whisky,9,0.06434546364481303
ulysses,alcohol_and_banquets,drunk,26,0.18588689497390432
ulysses,alcohol_and_banquets,ale,11,0.07864445556588259
ulysses,alcohol_and_banquets,drink,62,0.4432687495531565
ulysses,alcohol_and_banquets,cup,47,0.3360263101451348
ulysses,alcohol_and_banquets,bowl,14,0.10009294344748695
ulysses,alcohol_and_banquets,feast,9,0.06434546364481303
ulysses,alcohol_and_banquets,gin,5,0.03574747980267391
ulysses,alcohol_and_banquets,stout,15,0.10724243940802172
ulysses,alcohol_and_banquets,guinness,5,0.03574747980267391
ulysses,alcohol_and_banquets,cider,8,0.05719596768427826
ulysses,alcohol_and_banquets,porter,20,0.14298991921069565
ulysses,alcohol_and_banquets,libation,2,0.014298991921069565
ulysses,alcohol_and_banquets,nectar,2,0.014298991921069565
ulysses,alcohol_and_banquets,goblet,2,0.014298991921069565
ulysses,alcohol_and_banquets,chalice,7,0.05004647172374348
ulysses,alcohol_and_banquets,glass,44,0.31457782226353037
ulysses,alcohol_and_banquets,pub,8,0.05719596768427826
ulysses,alcohol_and_banquets,tavern,4,0.02859798384213913
ulysses,alcohol_and_banquets,bar,38,0.2716808465003217
ulysses,alcohol_and_banquets,bottle,27,0.1930363909344391
ulysses,alcohol_and_banquets,drunkard,1,0.007149495960534782
ulysses,alcohol_and_banquets,sober,14,0.10009294344748695
ulysses,alcohol_and_banquets,sip,4,0.02859798384213913
ulysses,alcohol_and_banquets,gulp,2,0.014298991921069565
ulysses,alcohol_and_banquets,toast,7,0.05004647172374348
ulysses,alcohol_and_banquets,spirits,10,0.07149495960534782
ulysses,alcohol_and_banquets,liquor,7,0.05004647172374348
ulysses,alcohol_and_banquets,brandy,2,0.014298991921069565
ulysses,alcohol_and_banquets,rum,11,0.07864445556588259
ulysses,alcohol_and_banquets,punch,14,0.10009294344748695
ulysses,alcohol_and_banquets,brew,5,0.03574747980267391
ulysses,alcohol_and_banquets,tipple,1,0.007149495960534782
ulysses,alcohol_and_banquets,draught,10,0.07149495960534782
ulysses,alcohol_and_banquets,vintage,1,0.007149495960534782
ulysses,alcohol_and_banquets,drunkenness,1,0.007149495960534782
ulysses,alcohol_and_banquets,beaker,1,0.007149495960534782
ulysses,alcohol_and_banquets,barrel,5,0.03574747980267391
ulysses,alcohol_and_banquets,vintner,1,0.007149495960534782
ulysses,alcohol_and_banquets,mead,5,0.03574747980267391
ulysses,food_and_meals,bread,51,0.3646242939872739
ulysses,food_and_meals,meat,29,0.2073353828555087
ulysses,food_and_meals,cheese,11,0.07864445556588259
ulysses,food_and_meals,honey,9,0.06434546364481303
ulysses,food_and_meals,fish,23,0.16443840709229998
ulysses,food_and_meals,meal,8,0.05719596768427826
ulysses,food_and_meals,eat,43,0.30742832630299566
ulysses,food_and_meals,dinner,24,0.17158790305283478
ulysses,food_and_meals,supper,11,0.07864445556588259
ulysses,food_and_meals,food,26,0.18588689497390432
ulysses,food_and_meals,breakfast,21,0.15013941517123044
ulysses,food_and_meals,beef,14,0.10009294344748695
ulysses,food_and_meals,pork,10,0.07149495960534782
ulysses,food_and_meals,lamb,11,0.07864445556588259
ulysses,food_and_meals,mutton,9,0.06434546364481303
ulysses,food_and_meals,kidney,25,0.17873739901336957
ulysses,food_and_meals,steak,7,0.05004647172374348
ulysses,food_and_meals,sandwich,6,0.042896975763208695
ulysses,food_and_meals,slice,10,0.07149495960534782
ulysses,food_and_meals,butter,28,0.2001858868949739
ulysses,food_and_meals,egg,14,0.10009294344748695
ulysses,food_and_meals,fruit,17,0.12154143132909129
ulysses,food_and_meals,apple,10,0.07149495960534782
ulysses,food_and_meals,olive,6,0.042896975763208695
ulysses,food_and_meals,oil,17,0.12154143132909129
ulysses,food_and_meals,salt,22,0.15728891113176519
ulysses,food_and_meals,crust,3,0.021448487881604347
ulysses,food_and_meals,roasted,2,0.014298991921069565
ulysses,food_and_meals,boiled,8,0.05719596768427826
ulysses,food_and_meals,hungry,9,0.06434546364481303
ulysses,food_and_meals,appetite,4,0.02859798384213913
ulysses,food_and_meals,cook,7,0.05004647172374348
ulysses,food_and_meals,kitchen,30,0.21448487881604344
ulysses,food_and_meals,fat,49,0.3503253020662043
ulysses,food_and_meals,grease,2,0.014298991921069565
ulysses,food_and_meals,delicious,2,0.014298991921069565
ulysses,food_and_meals,platter,3,0.021448487881604347
ulysses,food_and_meals,dish,10,0.07149495960534782
ulysses,food_and_meals,venison,1,0.007149495960534782
ulysses,food_and_meals,broth,3,0.021448487881604347
ulysses,food_and_meals,victuals,1,0.007149495960534782
ulysses,food_and_meals,chew,4,0.02859798384213913
ulysses,food_and_meals,swallow,5,0.03574747980267391
ulysses,food_and_meals,gorge,1,0.007149495960534782
ulysses,food_and_meals,repast,2,0.014298991921069565
ulysses,food_and_meals,banquet,2,0.014298991921069565
ulysses,food_and_meals,trough,1,0.007149495960534782
ulysses,food_and_meals,offal,2,0.014298991921069565
ulysses,clothing_and_fashion,cloak,5,0.03574747980267391
ulysses,clothing_and_fashion,robe,5,0.03574747980267391
ulysses,clothing_and_fashion,dress,41,0.29312933438192607
ulysses,clothing_and_fashion,garment,7,0.05004647172374348
ulysses,clothing_and_fashion,coat,28,0.2001858868949739
ulysses,clothing_and_fashion,shirt,30,0.21448487881604344
ulysses,clothing_and_fashion,hat,167,1.1939658254093086
ulysses,clothing_and_fashion,shoes,20,0.14298991921069565
ulysses,clothing_and_fashion,boots,55,0.39322227782941305
ulysses,clothing_and_fashion,tunic,1,0.007149495960534782
ulysses,clothing_and_fashion,veil,18,0.12869092728962606
ulysses,clothing_and_fashion,sandals,4,0.02859798384213913
ulysses,clothing_and_fashion,belt,8,0.05719596768427826
ulysses,clothing_and_fashion,girdle,3,0.021448487881604347
ulysses,clothing_and_fashion,linen,9,0.06434546364481303
ulysses,clothing_and_fashion,wool,7,0.05004647172374348
ulysses,clothing_and_fashion,silk,44,0.31457782226353037
ulysses,clothing_and_fashion,mantle,8,0.05719596768427826
ulysses,clothing_and_fashion,cap,39,0.27883034246085653
ulysses,clothing_and_fashion,trousers,51,0.3646242939872739
ulysses,clothing_and_fashion,gloves,19,0.13584042325016085
ulysses,clothing_and_fashion,breeches,13,0.09294344748695216
ulysses,clothing_and_fashion,waistcoat,25,0.17873739901336957
ulysses,clothing_and_fashion,spectacles,8,0.05719596768427826
ulysses,clothing_and_fashion,tie,14,0.10009294344748695
ulysses,clothing_and_fashion,button,9,0.06434546364481303
ulysses,clothing_and_fashion,suit,28,0.2001858868949739
ulysses,clothing_and_fashion,clothes,30,0.21448487881604344
ulysses,clothing_and_fashion,attire,3,0.021448487881604347
ulysses,clothing_and_fashion,costume,12,0.08579395152641739
ulysses,clothing_and_fashion,finery,1,0.007149495960534782
ulysses,clothing_and_fashion,raiment,1,0.007149495960534782
ulysses,clothing_and_fashion,apparel,5,0.03574747980267391
ulysses,clothing_and_fashion,buckle,1,0.007149495960534782
ulysses,clothing_and_fashion,shawl,6,0.042896975763208695
ulysses,clothing_and_fashion,petticoat,15,0.10724243940802172
ulysses,clothing_and_fashion,lace,11,0.07864445556588259
ulysses,clothing_and_fashion,embroidery,2,0.014298991921069565
ulysses,clothing_and_fashion,fabric,1,0.007149495960534782
ulysses,clothing_and_fashion,clothed,4,0.02859798384213913
ulysses,music_and_performance,music,76,0.5433616930006434
ulysses,music_and_performance,song,37,0.26453135053978694
ulysses,music_and_performance,sing,40,0.2859798384213913
ulysses,music_and_performance,dance,24,0.17158790305283478
ulysses,music_and_performance,lyre,1,0.007149495960534782
ulysses,music_and_performance,harp,8,0.05719596768427826
ulysses,music_and_performance,flute,3,0.021448487881604347
ulysses,music_and_performance,voice,177,1.2654607850146564
ulysses,music_and_performance,melody,2,0.014298991921069565
ulysses,music_and_performance,rhythm,3,0.021448487881604347
ulysses,music_and_performance,hymn,2,0.014298991921069565
ulysses,music_and_performance,chorus,5,0.03574747980267391
ulysses,music_and_performance,opera,14,0.10009294344748695
ulysses,music_and_performance,piano,27,0.1930363909344391
ulysses,music_and_performance,organ,15,0.10724243940802172
ulysses,music_and_performance,concert,21,0.15013941517123044
ulysses,music_and_performance,singer,3,0.021448487881604347
ulysses,music_and_performance,player,7,0.05004647172374348
ulysses,music_and_performance,instrument,4,0.02859798384213913
ulysses,music_and_performance,sound,26,0.18588689497390432
ulysses,music_and_performance,tune,8,0.05719596768427826
ulysses,music_and_performance,perform,2,0.014298991921069565
ulysses,music_and_performance,stage,19,0.13584042325016085
ulysses,music_and_performance,theatre,17,0.12154143132909129
ulysses,music_and_performance,bard,8,0.05719596768427826
ulysses,music_and_performance,minstrel,2,0.014298991921069565
ulysses,music_and_performance,lute,3,0.021448487881604347
ulysses,music_and_performance,drum,8,0.05719596768427826
ulysses,music_and_performance,chant,7,0.05004647172374348
ulysses,music_and_performance,orchestra,1,0.007149495960534782
ulysses,music_and_performance,tenor,8,0.05719596768427826
ulysses,music_and_performance,soprano,2,0.014298991921069565
ulysses,music_and_performance,aria,1,0.007149495960534782
ulysses,music_and_performance,ballad,8,0.05719596768427826
ulysses,music_and_performance,fiddle,2,0.014298991921069565
ulysses,music_and_performance,piping,2,0.014298991921069565
ulysses,sea_and_travel,sea,103,0.7363980839350827
ulysses,sea_and_travel,ship,20,0.14298991921069565
ulysses,sea_and_travel,boat,13,0.09294344748695216
ulysses,sea_and_travel,sail,12,0.08579395152641739
ulysses,sea_and_travel,wave,6,0.042896975763208695
ulysses,sea_and_travel,shore,12,0.08579395152641739
ulysses,sea_and_travel,journey,4,0.02859798384213913
ulysses,sea_and_travel,island,22,0.15728891113176519
ulysses,sea_and_travel,ocean,10,0.07149495960534782
ulysses,sea_and_travel,water,121,0.8650890112247086
ulysses,sea_and_travel,beach,8,0.05719596768427826
ulysses,sea_and_travel,port,9,0.06434546364481303
ulysses,sea_and_travel,mast,1,0.007149495960534782
ulysses,sea_and_travel,oar,1,0.007149495960534782
ulysses,sea_and_travel,row,35,0.2502323586187174
ulysses,sea_and_travel,anchor,7,0.05004647172374348
ulysses,sea_and_travel,navigation,1,0.007149495960534782
ulysses,sea_and_travel,tide,19,0.13584042325016085
ulysses,sea_and_travel,coast,3,0.021448487881604347
ulysses,sea_and_travel,voyage,4,0.02859798384213913
ulysses,sea_and_travel,travel,3,0.021448487881604347
ulysses,sea_and_travel,vessel,6,0.042896975763208695
ulysses,sea_and_travel,captain,18,0.12869092728962606
ulysses,sea_and_travel,sailor,39,0.27883034246085653
ulysses,sea_and_travel,mariner,5,0.03574747980267391
ulysses,sea_and_travel,fleet,5,0.03574747980267391
ulysses,sea_and_travel,raft,2,0.014298991921069565
ulysses,sea_and_travel,deck,5,0.03574747980267391
ulysses,sea_and_travel,nautical,1,0.007149495960534782
ulysses,sea_and_travel,rigging,1,0.007149495960534782
ulysses,sea_and_travel,current,6,0.042896975763208695
ulysses,sea_and_travel,swelling,6,0.042896975763208695
ulysses,sea_and_travel,brine,1,0.007149495960534782
ulysses,sea_and_travel,foam,1,0.007149495960534782
ulysses,sea_and_travel,navigation,1,0.007149495960534782
ulysses,sea_and_travel,stern,5,0.03574747980267391
ulysses,sea_and_travel,flow,20,0.14298991921069565
ulysses,religion_and_myth,god,218,1.5585901193965825
ulysses,religion_and_myth,gods,44,0.31457782226353037
ulysses,religion_and_myth,altar,13,0.09294344748695216
ulysses,religion_and_myth,sacrifice,5,0.03574747980267391
ulysses,religion_and_myth,prayer,14,0.10009294344748695
ulysses,religion_and_myth,temple,10,0.07149495960534782
ulysses,religion_and_myth,priest,40,0.2859798384213913
ulysses,religion_and_myth,holy,59,0.4218202616715522
ulysses,religion_and_myth,divine,12,0.08579395152641739
ulysses,religion_and_myth,goddess,5,0.03574747980267391
ulysses,religion_and_myth,heaven,36,0.2573818545792521
ulysses,religion_and_myth,hell,69,0.4933152212768999
ulysses,religion_and_myth,spirit,28,0.2001858868949739
ulysses,religion_and_myth,soul,66,0.47186673339529567
ulysses,religion_and_myth,worship,8,0.05719596768427826
ulysses,religion_and_myth,fate,10,0.07149495960534782
ulysses,religion_and_myth,oracle,1,0.007149495960534782
ulysses,religion_and_myth,blessing,10,0.07149495960534782
ulysses,religion_and_myth,curse,19,0.13584042325016085
ulysses,religion_and_myth,immortal,12,0.08579395152641739
ulysses,religion_and_myth,mortal,11,0.07864445556588259
ulysses,religion_and_myth,sin,33,0.23593336669764783
ulysses,religion_and_myth,ghost,26,0.18588689497390432
ulysses,religion_and_myth,shrine,1,0.007149495960534782
ulysses,religion_and_myth,offering,8,0.05719596768427826
ulysses,religion_and_myth,sacred,25,0.17873739901336957
ulysses,religion_and_myth,deity,2,0.014298991921069565
ulysses,religion_and_myth,pious,9,0.06434546364481303
ulysses,religion_and_myth,underworld,1,0.007149495960534782
ulysses,religion_and_myth,hades,1,0.007149495960534782
ulysses,religion_and_myth,devil,35,0.2502323586187174
ulysses,religion_and_myth,satan,5,0.03574747980267391
ulysses,religion_and_myth,prophet,2,0.014298991921069565
ulysses,religion_and_myth,ritual,2,0.014298991921069565
ulysses,language_and_education,latin,12,0.08579395152641739
ulysses,language_and_education,school,38,0.2716808465003217
ulysses,language_and_education,university,13,0.09294344748695216
ulysses,language_and_education,college,26,0.18588689497390432
ulysses,language_and_education,teacher,2,0.014298991921069565
ulysses,language_and_education,master,77,0.5505111889611782
ulysses,language_and_education,student,21,0.15013941517123044
ulysses,language_and_education,grammar,2,0.014298991921069565
ulysses,language_and_education,philosophy,5,0.03574747980267391
ulysses,language_and_education,poetry,22,0.15728891113176519
ulysses,language_and_education,library,21,0.15013941517123044
ulysses,language_and_education,book,85,0.6077071566454565
ulysses,language_and_education,read,121,0.8650890112247086
ulysses,language_and_education,write,58,0.4146707657110174
ulysses,language_and_education,scholar,4,0.02859798384213913
ulysses,language_and_education,clerk,11,0.07864445556588259
ulysses,language_and_education,official,8,0.05719596768427826
ulysses,language_and_education,office,52,0.37177378994780863
ulysses,language_and_education,paper,89,0.6363051404875956
ulysses,language_and_education,greek,21,0.15013941517123044
ulysses,language_and_education,hebrew,5,0.03574747980267391
ulysses,language_and_education,verse,10,0.07149495960534782
ulysses,language_and_education,author,9,0.06434546364481303
ulysses,language_and_education,scribe,1,0.007149495960534782
ulysses,language_and_education,manuscript,1,0.007149495960534782
ulysses,language_and_education,document,2,0.014298991921069565
ulysses,language_and_education,volume,8,0.05719596768427826
ulysses,language_and_education,lecture,3,0.021448487881604347
ulysses,language_and_education,ink,16,0.11439193536855652
